>dept>|>num>|>name>|>desc>|>req>
>HS>|> 245F>|>Economics>|>Meets for one-half semester and yields half-course credit.\n\nBegins with the analysis of markets and introduces the concept of market failure.  Considers the theory of the firm, modifications necessary for mission-driven organizations, and special economic issues that arise for mission-driven organizations. Usually offered every summer. \nMr. Friedman>|>>
>HS>|> 246F>|>Statistics>|>Meets for one-half semester and yields half-course credit.\n\nPresents students with an introduction to the fundamentals of parametric statistics.  Covers the essentials required for students to understand issues related to measurement and how to generate descriptive information and statistical analyses from these measurements.  Focuses primarily on understanding the importance of summary measures along with a study of fundamental statistical distributions. Usually offered every year.  \nMr. Fournier>|>>
>HS>|> 247F>|>Evaluation for Managers>|>Meets for one-half semester and yields half-course credit.\n\nFocuses on program evaluation techniques of interest to managers, including balanced scorecard methods, needs assessment, participatory evaluation methods, process/implementation analysis, impact analysis, cost-benefit analysis, and utilization-focused evaluation.  These techniques are discussed in the context of building \"learning organizations\" that enable the organization and its managers to know whether they are succeeding. Usually offered every year.  \nMr. Hahn>|>>
>HS>|> 248B>|>Financial Management>|>Prerequisite: HS 251a.\n\nDevelops students as educated consumers of financial information. Covers financial management problems encountered by today's human service professionals in a real-world perspective based on sound financial and accounting theory. Includes topics such as financial statement analysis, budget development and control, managing growth, cash flow management, and management controls. Usually offered every year.  \nMr. McLaughlin>|>>
>HS>|> 248B>|>Financial Management>|>Develops students as educated consumers of financial information. Covers financial management problems encountered by today's human service professionals in a real-world perspective based on sound financial and accounting theory. Includes topics such as financial statement analysis, budget development and control, managing growth, cash flow management, and management controls. Usually offered every year.  \nMr. McLaughlin>|>>
>HS>|> 249F>|>Social Justice, Management, and Policy>|>Meets for one-half semester and yields half-course credit.\n\nAllows students the opportunity to explore the management implications of \"Knowledge Advancing Social Justice.\"  Examines historical and contemporary thinkers, justice issues, and management activities.  Students grapple with the daily management dilemmas faced by managers and change agents both inside and outside organizations. Usually offered every summer.  \n Ms. Bhalotra>|>>
>HS>|> 250A>|>Financial Accounting>|>Develops a fundamental understanding of financial accounting and reporting issues as they apply to nonprofit and for-profit organizations. Students will learn about the importance of fiscal responsibility and integrity in the efficient utilization of an organization's resources relative to organizational goals. Accounting practices that are unique to nonprofit organizations will be introduced, discussed, and differentiated from those practices employed by for-profit entities.  Emphasis will be placed on interpreting financial statements to understand how accounting information, in a variety of settings, can be utilized by decision makers. Usually offered every year.    \nMs. Anderson>|>>
>HS>|> 251B>|>Managerial Accounting>|>Provides general introduction to the concepts, problems, and issues related to managerial accounting.  Managerial accounting predominantly addresses the internal use of economic information regarding the resources used in the process of producing goods and providing services.  Fundamental aspects of cost behavior and cost accounting will be discussed, but always from the perspective of the manager who must make decisions rather than the accountant who prepares the information. Usually offered every year.  \nMs. Anderson>|>>
>HS>|> 251B>|>Managerial Accounting>|>Prerequisite: HS 250a or equivalent.\n\nProvides general introduction to the concepts, problems, and issues related to managerial accounting.  Managerial accounting predominantly addresses the internal use of economic information regarding the resources used in the process of producing goods and providing services.  Fundamental aspects of cost behavior and cost accounting will be discussed, but always from the perspective of the manager who must make decisions rather than the accountant who prepares the information. Usually offered every year.  \nMs. Anderson>|>>
>HS>|> 252B>|>Strategic Management>|>Provides students with the theoretical constructs and practical tools necessary to create and manage organizations strategically. Includes strategic process, organizational design, and development of planning tools and cycles. All students perform an applied strategic analysis for an actual organization. Usually offered every year.  \nMr. McLaughlin>|>>
>HS>|> 253B>|>Leadership and Organizational Behavior>|>Focuses on leadership and managing organizations. Uses cases on a variety of organizations to expose students to problems and to improve their effectiveness in analyzing, diagnosing, and leading people in organizations. Students learn organizational concepts, analytic frameworks, and models, and practice their leadership skills in class. Uses case discussions, simulations, role-playing, mini-lecturing, and experimental exercises. Provides an opportunity to develop leadership skills through group work and reflection. Usually offered every year.  \nMr. Chilingerian>|>>
>HS>|> 253F>|>HIV/AIDS and Public Policy>|>Meets for one-half semester and yields half-course credit.\n\nThis half-semester course is geared toward students with limited experience in HIV/AIDS as a public policy issue. In the first sessions, students learn the key perspectives to frame the HIV/AIDS epidemic as a policy issue, including an economic perspective, a social impact perspective, and a rights perspective. The second half of the course reviews lessons from the international experience in responding to the epidemic. Attention is given to sector-based interventions and necessary coordination between sectors for specific interventions to be effective. Usually offered every year.  \nMs. Kaufman>|>>
>HS>|> 254A>|>Human Resource Management>|>Considers how human resource management might aid in achieving organizational excellence. Focuses on the development of concepts and strategies that can increase effectiveness in developing policies and practices to enhance the value of people in the organizations served. Usually offered every year.  \nMs. Gittell>|>>
>HS>|> 256F>|>Community Building for Managers>|>Meets for one-half semester and yields half-course credit.\n\nFocuses on the elasticity of the term \"community building,\" some historical themes, and how a term originally focused mostly on neighborhood revival is now also used in the context of building stronger ties among people who share specific interests and used by managers who would like to reinvent the workplace around community principles.  With community building jargon increasingly entering into management and public policy literature, managers must understand the parameters of this \"movement\" and acquaint themselves with some of the skills  and developments that people doing this work have found useful. Usually offered every year.  \nMr. Hahn>|>>
>HS>|> 258A>|>Operations Management in Service Organizations>|>Explores how operations management skills can help organizations to deliver high-quality services while using resources efficiently. Students develop skills including quality assessment, process mapping, productivity analysis, wait-time analysis, and scheduling. Usually offered every year.  \nMs. Gittell>|>>
>HS>|> 259A>|>Topics in Sustainable Development>|>Topics may include, but are not limited to, the following: household economics; culture, power, and development; masculinity and gender; HIV/AIDS as a public policy issue; gender and globalization; and theories of social change.\nStaff>|>>
>HS>|> 259B>|>Topics in Sustainable Development>|>Course meets for the full semester; yields half course credit.\n\nTopics may include, but are not limited to, the following: household economics; culture, power, and development; masculinity and gender; HIV/AIDS as a public policy issue; gender and globalization; and theories of social change.\nStaff>|>>
>HS>|> 259F>|>Topics in Sustainable Development>|>Meets for one-half semester and yields half-course credit.\n\nTopics may include, but are not limited to, the following: household economics; culture, power, and development; masculinity and gender; HIV/AIDS as a public policy issue; gender and globalization; and theories of social change. Usually offered every year.  \nStaff>|>>
>HS>|> 260B>|>Practicing Philanthropy>|>Yields half-course credit.\n\nThe focus of this course is about the practice of giving away money. It is not a comprehensive course on philanthropy, but rather allows students to practice social justice philanthropy and craft their own structure for identifying projects where their philanthropy can make an impact on social policy or social welfare. Usually offered every year.\nMr. Hahn>|>>
>HS>|> 260B>|>Practicing Philanthropy>|>Yields full course credit. \n\nThe focus of this course is about the practice of giving away money. It is not a comprehensive course on philanthropy, but rather allows students to practice social justice philanthropy and craft their own structure for identifying projects where their philanthropy can make an impact on social policy or social welfare. Usually offered every year.\nMr. Hahn>|>>
>HS>|> 261A>|>Threats to Development: Climate Change>|>There is now a firm consensus that climate change could undermine even the best of efforts to a solve a variety of development challenges including hunger and malnutrition, disease, poverty, degradation of soils and water supplies, and others. This course aims to provide development specialists with a solid grounding in this long-term but overarching threat. Usually offered every semester.\nMr. Funke and Mr. Olson>|>>
>HS>|> 262F>|>Culture, Power, and Development>|>Meets for one-half semester and yields half-course credit.\n\nStudents engage with constructs of cultural superiority, debate about modernization, and learn about what motivates individual and cultural change. Students are introduced to alternative theoretical approaches to culture and development and learn how to apply those theories to different historical contexts as well as contemporary situations. Usually offered every year.  \nMs. Ready>|>>
>HS>|> 263F>|>Applied Geographic Information Systems (GIS)>|>Meets for one-half semester and yields half-course credit. Prerequisite: HS 297f or permission of the instructor.\n\nBuilds on the introductory GIS course, further enabling students to develop technical skills in the use of ARCView GIS software; qualitative skills in data gathering, analysis, and presentation; and understanding of the potential of GIS as a tool for planning and evaluating development projects. Includes a computer lab. Usually offered every year.  \nMr. Lakshmikanthan>|>>
>HS>|> 264F>|>Principles of Ecology for Development Planners>|>Meets for one-half semester and yields half-course credit.\n\nIntroduces ecological principles that influence the sustainability of national and local development programs throughout the world. Usually offered every year.  \nMr. Olson>|>>
>HS>|> 266F>|>Economic Concepts for Development Practitioners>|>Meets for one-half semester and yields half-course credit.\n\nCovers basic principles of microeconomics, focusing on the supply and demand framework with applications and examples to developing countries. Usually offered every year.  \nStaff>|>>
>HS>|> 268F>|>Law, Society, and the Shaping of Public Policy in Developing Countries>|>Meets for one-half semester and yields half-course credit.\n\nThrough a primer on law and legal institutions, examines the use of the legal order to solve problems of poverty, vulnerability, and environmental degradation in developing nations. Usually offered every year.  \nMr. Russell-Einhorn>|>>
>HS>|> 269F>|>Food Security and Nutrition>|>Meets for one-half semester and yields half-course credit.\n\nExplores how international and national agencies define and measure food security and nutritional status and set goals for strategic interventions. Usually offered every year.  \nMr. Lockwood>|>>
>HS>|> 271A>|>Framework for Development>|>Provides a conceptual umbrella for all the coursework in the SID program.  Introduces students to the major currents of thinking about sustainable development. Topics include poverty, inequality, globalization, human rights, the environment, and the role of institutions. Students examine what is known about the drivers of development as well as the links between global and national policies, and actions for sustainable development. Usually offered every year.  \nMs. Holcombe>|>>
>HS>|> 272F>|>Creating Microfinance Institutions and Partnerships>|>Meets for one-half semester and yields half-course credit. \n\nCovers building and staffing large-scale, cost-effective microfinance institutions and explores strategies for partnerships with local NGOs and village-level organizations to expand outreach. Usually offered every year.  \nMr. Ashe>|>>
>HS>|> 276F>|>World Health>|>Meets for one-half semester and yields half-course credit.\n\nA primer on major diseases and problems of health care in developing nations. Topics include descriptions of disease incidence and prevalence, including infectious, chronic, and mental disease; determinants of health, including culture and behavior; the roles of nutrition, education, and reproductive trends and poverty; demographic transitions, including aging and urbanization; the structure and financing of health systems; and the globalization of health. Usually offered every year.  \nMs. Bhalotra>|>>
>HS>|> 278F>|>Monitoring and Evaluation>|>Meets for one-half semester and yields half-course credit.\n\nExplores issues and methods of development project monitoring and evaluation, including economic, social, and environmental issues and how these functions are critical to project management. Usually offered every year.  \nMs. Roper or Ms. Snell>|>>
>HS>|> 279A>|>Planning and Implementation: Concepts and Methods>|>For students who wish to study in more depth analytical methods utilized in development planning. Issues and methods of project implementation are discussed, and, drawing on case studies, the course examines the complex interactions between beneficiary communities, social mobilization and leadership, participation and training, and other factors that affect accountability and achievement. Usually offered every year.  \nMs. Howard or Mr. Simon>|>>
>HS>|> 280F>|>Microenterprise Development and Finance>|>Meets for one-half semester and yields half-course credit.\n\nCovers a broad range of operational issues related to the design, implementation, and evaluation of microfinance initiatives reflecting a range of methodologies and approaches. Usually offered every year.  \nMr. Ashe>|>>
>HS>|> 281F>|>The Learning Organization: Research and Advocacy>|>Meets for one-half semester and yields half-course credit.\n\nIntroduces concepts and methods for using organizational program experience to strengthen internal management, program planning, and public policy. Examines the experience of noted NGOs. Usually offered every year.  \nMr. Arena-DeRosa>|>>
>HS>|> 282F>|>Environmental Impact Assessment>|>Meets for one-half semester and yields half-course credit.\n\nA primer on the basic concepts and methods of formal environmental impact assessments and adaptations for community-led small projects. Usually offered every year.  \nMr. Boyer or Mr. Olson>|>>
>HS>|> 283F>|>Gender and Development>|>Meets for one-half semester and yields half-course credit.\n\nGender, as a social construct, is explored in diverse cultures and societies. Examines gender's major influence on the development process. Usually offered every year.  \nMs. McSweeney or Ms. Ready>|>>
>HS>|> 283F>|>Gender and Development>|>Meets for one-half semester and yields half-course credit.\n\nGender, as a social construct, is explored in diverse cultures and societies. Examines gender's major influence on the development process. Usually offered every year.  \nMs. Espinosa or Ms. McSweeney>|>>
>HS>|> 284F>|>Gender Analysis in Development Planning>|>Meets for one-half semester and yields half-course credit.\n\nExamines recent concepts and methods for gender analysis as an integral factor in program planning across cultures. Usually offered every year.  \nStaff>|>>
>HS>|> 285A>|>Marketing>|>An overview of marketing with a focus on how to formulate marketing strategies and identify and evaluate strategy-based tactics in order to achieve organizational marketing goals. Topics include strategic market planning, market research and analysis; consumer behavior; market segmentation, targeting, and positioning; social marketing; and the marketing mix-product, price, distribution, promotion, and marketing communications. Usually offered every summer.\nMs. Lu>|>>
>HS>|> 285F>|>Rights-Based Approach to Development I>|>Meets for one-half semester and yields half-course credit.\n\nProvides a broad introduction to international human rights laws, mechanisms, and practices, including special protections for vulnerable groups and the key debates underpinning the rights-based approach to development and poverty.  Also covers the international and regional institutions that exist to protect human rights. Usually offered every year.  \nMs. Green>|>>
>HS>|> 287F>|>Land Reform: Models and Experience>|>Meets for one-half semester and yields half-course credit.\n\nExamines the evolution of land reform theory and practice around the world, including the current model encouraged by the World Bank.\nMr. Simon>|>>
>HS>|> 289F>|>The Demographics of Development>|>Meets for one-half semester and yields half-course credit.\n\nA primer on population growth and the socioeconomic dynamics of reducing fertility rates. Usually offered every year.  \nMs. Holcombe>|>>
>HS>|> 290A>|>Economic Analysis for Managers>|>Open to Tufts MD/MBA students only.\n\nIntroduces economic approaches to managerial and policy decision making. Covers supply and demand, market structures, pricing and market failure, as well as useful tools such as optimization and game theory. Concepts are reinforced with case analyses and examples from the health and human services sectors. Some calculus required.\nMr. Friedman>|>>
>HS>|> 290F>|>Rights-Based Approach to Development II>|>Prerequisite: HS 285f or permission of the instructor. Meets for one-half semester and yields half-course credit.\n\nBuilds upon HS 285f with a deeper exploration of human rights in practice. Topics covered include human rights and transnational corporations; the International Criminal Court and other forms of individual accountability for human rights violations; the rights to participation, transparency, and access to information in the context of development; the nature and role of political human rights in a development context; human rights advocacy and the integration of human rights indicators with development indicators; human rights in conflict situations; the role of human rights in UN development agencies; and finally critical responses to rights-based approaches. Usually offered every year.\nMs. Green>|>>
>HS>|> 291F>|>Development in Conflict Situations>|>Meets for one-half semester and yields half-course credit.\n\nEnhances skills in humanitarian work in conflict situations by looking at concrete practices and reflecting on fundamental issues involved. Gives a broad look at different aspects of work in conflict situations. The theory of the course is rooted in the analysis that there is not a relief-development continuum, but rather different processes that go back and forth between each other. Aims to give students an overall framework for looking at humanitarian work in conflict situations by giving an overview of the issues and debates in development theory. Usually offered every year.  \nMs. Quintiliani>|>>
>HS>|> 293F>|>Religion and Development>|>Meets for one-half semester and yields half-course credit.\n\nExplores the connections between religion and development from theoretical, activist (engaged religious), and practitioner (faith-based NGO) perspectives. Considers (1) basic social science perspectives on the connections of religious cosmology, beliefs, and practices to social and cultural identity, solidarity, and ideas about human dignity, social inequalities, and the desirability or inevitability of social change and (2) notions of religious obligations and the role of religion as a motivating force or barrier to social transformation and sustainable development. This module seeks to build a positive understanding of the potential contributions of religious forces, with attention to peace-building and economic-development activities. Usually offered every year.  \nMs. Messer>|>>
>HS>|> 295F>|>Natural Resource Development Planning>|>Meets for one-half semester and yields half-course credit.\n\nInvestigates major issues of natural resource management affecting the sustainability of development. Usually offered every year.  \nMr. Godoy>|>>
>HS>|> 297F>|>Introduction to Geographic Information Systems>|>Meets for one-half semester and yields half-course credit.\n\nA primer for nonspecialists on GIS and its capabilities as a tool for planning and monitoring. Includes a computer lab. Usually offered every year.  \nMr. Lakshmikanthan>|>>
>HS>|> 299F>|>NGOs: Strategic Planning>|>Meets for one-half semester and yields half-course credit.\n\nRun as an NGO management workshop responding to issues and problems identified by students.  Issues typically include mission statements, structure, governance, participation, and funding. Usually offered every year.  \nMr. Simon>|>>
>HS>|> 300A>|>Theories of Social Policy, Social Justice, and Social Change>|>Develops theoretical perspectives on social policy, social justice, and social change, and a framework for analyzing and developing social policies. Identifies major institutional systems that function in any society throughout human evolution and that are key variables of social policy and social change practice. Usually offered every year.  \nMr. Gil>|>>
>HS>|> 300F>|>Integrated Conservation and Development>|>Meets for one-half semester and yields half-course credit.\n\nConservation biologists and economic development planners have often had conflicting priorities and means. The class reviews methods of achieving biodiversity conservation and community development through an integrated approach. Usually offered every year.  \nMs. Howard>|>>
>HS>|> 301A>|>Oppression and Social Movements>|>Explores the nature of oppression in contemporary and past human societies and the dynamics and role of social movements in confronting oppression and pursuing social change toward human liberation. The seminar is based on the assumption that all types of oppression throughout social evolution have common origins and functions. Examines these common aspects, as well as specific manifestations, such as racism, sexism, social class discrimination, colonialism, and so on. Usually offered every third year.  \nMr. Gil>|>>
>HS>|> 303A>|>Historical and Contemporary Developments in Social Welfare>|>Examines the development of social welfare over time by reviewing policy arguments within a historical context and using an analytic framework centered on eligibility, benefits, administration, financing, and behavioral incentives to assess perennial issues in social welfare and analyze contemporary challenges. Usually offered every year.  \nMr. Doonan>|>>
>HS>|> 303B>|>Policy, Implementation, and the Lawmaking Process>|>This course may not be repeated for credit by students who have taken HS 303f in previous years.\n\nProvides students with a sufficient background in legislative theory, methodology, and techniques to enable them to conceptualize how to translate policy into effectively implemented law and to assess bills purporting to resolve particular social problems. Usually offered every year.  \nMs. Seidman>|>>
>HS>|> 306F>|>Survey Design and Data Analysis for Development>|>Meets for one-half semester and yields half-course credit. This course may not be repeated for credit by students who took HS 259f section 7 in spring 2006.\n\nAn introduction to survey design and applied principles of data analysis in development. Topics covered include: research design (hypothesis formulation, model building, experimental research design), data collection (principles of survey design, definition and measurement of variables, cross-sectional and panel surveys, focus groups and pilot tests of surveys), and data analysis (statistical and social significance, univariate and bivariate analysis, multivariate analysis).  Usually offered every year.\nMr. Godoy>|>>
>HS>|> 308F>|>Masculinities and Gender Relations in Sustainable Development>|>Meets for one-half semester and yields half-course credit. This course may not be repeated for credit by students who have taken HS 259f with this same topic in previous years.\n\nThis course seeks to expand the understanding of the relational nature of gender by focusing on the implications of incorporating men and masculinities in gender mainstreaming practices. Usually offered every year.\nStaff>|>>
>HS>|> 309F>|>International Law for Development Practitioners>|>Meets for one-half semester and yields half-course credit. \n\nAn introduction to the basic principles of international law for non-lawyer professionals working in international development. Covers core terminology of international law that development practitioners are likely to encounter, explains how international agreements such as treaties are created and implemented, and examines how international disputes, on issues ranging from environmental laws to the use of force, are resolved.  Also provides an overview, in an international law context, of the roles of international institutions such as the United Nations and the World Court and of private actors like corporations and NGOs. Usually offered every year.\nMs. Green>|>>
>HS>|> 311A>|>Management of Aging Services and Delivery>|>An overview of current practice and future issues in management of aging services and delivery systems taught by professionals currently active in the field. Covers the range of service organizations and programs for people who are aging, the challenges and issues faced by managers in the day-to-day operations of these services, and how they meet these challenges and develop successful solutions. Discusses the policy challenges and range of program options available for providing services to elders. Usually offered every year.\nMs. Bhalotra>|>>
>HS>|> 312F>|>National and International Perspectives on Youth Policy and Programs>|>Meets for one-half semester and yields half-course credit.\n\nYoung people (10-24 years of age) account for 29 percent of the population in low- and middle-income countries. Over 100 countries have a significant bulge in their youth populations and vulnerability in terms of literacy, employability, skill training, life skills, and more. Of special interest in this course are the subset of policies and programs that aim to connect young people to the economic and education mainstream. It is these programs that will be the special but not exclusive focus of this course. Usually offered every year.\nMr. Hahn>|>>
>HS>|> 316F>|>International Health Policy>|>Meets for one-half semester and yields half-course credit.\n\nExamines major current issues in health policy and global governance shaping our world in the 21st century. There is increasing recognition of the development threats from health problems – from emerging infectious diseases to the recognition that global climate change is contributing to new or re emerging health threats. The recent WHO Commission on Social Determinants for Health outlined an ambitious agenda for research on health determinants, systems, and financing and new global institutions are promoting greater evidence-based research for health policy making that incorporate a wider array of inputs and stakeholders. Usually offered every year.\nMs. Kaufman>|>>
>HS>|> 317B>|>The Social Policy and Management Context for Children, Youth, and Families>|>Provides an overview of populations, social policies, and programs in the United States that affect the well-being of children, youth, and families. Human development theory, as well as prominent policy and management themes, are embedded throughout the course. These include defining and measuring meaningful outcomes for children, youth, and families and using knowledge to advance social justice on behalf of America's diverse populations. The objective of this course is to engage students in critical thinking, dialogue, and debate about the populations, policies, and programs in their chosen field. Provides essential information for understanding the problems, supports, and opportunities related to children, youth, and families in the United States and for considering the policies and programs that have been, or may be, developed to improve the well-being of these populations.\nMs. Curnan and Ms. Klerman>|>>
>HS>|> 317B>|>Children, Youth and Families: Problems, Policies and Programs>|>Provides an overview of populations, social policies, and programs in the United States that affect the well-being of children, youth, and families. Human development theory, as well as prominent policy and management themes, are embedded throughout the course. These include defining and measuring meaningful outcomes for children, youth, and families and using knowledge to advance social justice on behalf of America's diverse populations. The objective of this course is to engage students in critical thinking, dialogue, and debate about the populations, policies, and programs in their chosen field. Provides essential information for understanding the problems, supports, and opportunities related to children, youth, and families in the United States and for considering the policies and programs that have been, or may be, developed to improve the well-being of these populations.\nMs. Curnan and Ms. Klerman>|>>
>HS>|> 319A>|>Work and Individual and Social Development>|>Explores changes in the organization and design of work and the exchange of work products throughout the evolution of human societies, and the consequences of these changes for individual and social development. Facilitates insights into work as a universal, existential process whose structure and dynamics were shaped and reshaped by individuals and societies throughout history as they interacted with one another and with natural environments in pursuit of survival and development, and as they gained knowledge of nature and enhanced their technological capacities and skills. Explores essential attributes of modes of work conducive to optimal human development and liberation. Usually offered every third year.  \nMr. Gil>|>>
>HS>|> 320F>|>The American Gay Rights Movement: Social Justice and Social Policy>|>Meets for one-half semester and yields half-course credit.\n\nThis course is about the last forty years (1969-2009) of social justice and social policy in the American Gay Rights Movement. It is about the development of social justice and social policy in America that is inclusive of sexual orientation and gender identity. And, it is about policy development, and human behavior, in America that reflects the full civil, political, legal and moral equality of lesbian, gay, bisexual and transgendered people. usually offered every year.\nMs. Curnan>|>>
>HS>|> 322B>|>Sociological Inquiry>|>Introduces students to the basic research literature on social stratification, social mobility, and inequality. The theme of this seminar is an analysis of rising inequality worldwide, placing the United States in this context. An examination of the sources for this phenomenon includes globalization, economic restructuring, public policy, and social mobility. Usually offered every year.  \nMr. Shapiro>|>>
>HS>|> 323F>|>Participatory Action Research>|>Meets for one-half semester and yields half-course credit.\n\nParticipatory Action Research (PAR) with its inherent emphasis on equalizing power relationships between the researcher and the researched emphasizes the importance of respecting the situated knowledge of research participants. It is large based in Paulo Freire's pedagogical framework for liberatory education which seeks to help marginalized peoples to empower themselves through research and knowledge production for the purposes of political action. Usually offered every second year.\nMs. Brown>|>>
>HS>|> 325F>|>The Right to Water>|>Meets for one-half semester and yields half-course credit.\n\nThis course, co-taught by a professor of biology and a professor of human rights, focuses on the issue of access to clean water and sanitation from a human rights perspective. It looks at issues of water -- both science and policy -- with a focus on the societal arrangements and governmental choices that impact on access to water at the household level. At the core of the class are the decision points and modes of decision making with regard to water policy, which we examine both from a technical perspective,  to understand the factual issues, and from a rights perspective, to understand the relevant international standards and how they apply, in a practical sense, at national levels. Usually offered every year.\nMs. Green and Mr. Olson>|>>
>HS>|> 335F>|>Perspectives on Youth Policy, Program Management, and System Design>|>Meets for one-half semester and yields half-course credit.\n\nThis seminar is offered to both deepen student understanding of one of the great challenges facing our nation and many developing countries and to explore emerging and best practices related to policy, management and systems/program design to address those challenges and create sustainable conditions for preparing youth for college, work, and life. Usually offered every year.\nMs. Curnan>|>>
>HS>|> 336A>|>Heller MPP Capstone Seminar>|>Students will demonstrate the ability to define and diagnose public policy situations, collect relevant information, perform logical analysis, develop alternative, and make compelling recommendations; and to organize and communicate information clearly to a variety of audiences through formats including verbal presentations, policy briefs, and statistical charts, graphs, and tables. Usually offered every year.\nMs. Brolin>|>>
>HS>|> 340A>|>Aging Policy>|>Covers a wide range of social policy issues related to aging individuals and societies. Views social policy broadly to include public policies at the federal, state, and local levels; policies of private organizations; and informal policies of families, religions, and racial and ethnic groups. Lays a base of the historical and ideological antecedents of current policies in aging and presents and critiques alternatives for the future. Also covers the process of policy formation, including how aging plays out in the political sphere. The orientation is primarily toward aging policy in the United States, but policy alternatives from other industrial countries will be introduced for comparative purposes. This course is appropriate for both masters and PhD students. Usually offered every second year.\nMr. Leutz>|>>
>HS>|> 350A>|>Economics for Management and Social Policy>|>Introduces techniques of economic analysis, mainly from microeconomics. These tools are applied to problems of management and social policy. Uses case studies and frequent exercises to develop application and quantitative skills. Usually offered every year.  \nMr. Godoy>|>>
>HS>|> 355F>|>Social Policy Frameworks>|>Meets for one-half semester and yields half-course credit.\n\nProvides frameworks for thinking about social policy and its implications for managers. Examines policy in terms of the organizations that initiate and deliver policy. Looks at the tools of social policy, especially those associated with the welfare state, such as social insurance, social assistance, and a wide variety of social services.  Explores the underlying economic, social, and demographic trends that can drive changes in social policy. Considers issues of process in designing policy, democratic accountability, rights, opportunities for minority interests, and advocacy. Usually offered every year.  \nMr. Friedman>|>>
>HS>|> 356F>|>Issues in Social Policy>|>Meets for one-half semester and yields half-course credit.\n\nThis course builds on HS 355f to consider some of the challenges that will face social policy now and in the future. In many countries with developed welfare states, there are pressures for retrenchment, and some countries have already cut back on programs. But there remain many unmet needs. Plus, there is ongoing interest in policies to increase equality and social inclusion. This course is meant to challenge students to think about how to design policies to weave through these competing pressures. Usually offered every year.\nMr. Friedman>|>>
>HS>|> 359F>|>Research Design for Social Policy Researchers>|>Meets for one-half semester and yields half-course credit.\n\nThe goal of this course is to provide an introduction to research design and social scientific logic as applied to policy problems.  The course is intended to provide social policy students with conceptual understandings of how contemporary social scientific research is developed and, as well, practical tools to enable students to evaluate data and analyses of policy issues.  Course readings and assignments will include theoretical material about approaches to causal hypothesis testing and research design, as well as case-based discussions and projects that focus on particular social policy issues. Usually offered every year.\nMr. Saxe>|>>
>HS>|> 365A>|>Physicians Executive Field Experience>|>Open only to Tufts/Heller MD/MBA students.\n\nAn introduction to the real and complex problems of management and systems changes. Teams of three or four students work under the supervision of a faculty coordinator, physician executives, and other administrative personnel on a mutually agreed upon project designed to further the mission of the specific sponsoring health care industry organization within the time and resource constraints of the course. Usually offered every summer.\nMr. Nelson>|>>
>HS>|> 367A>|>Working with National Data Sets to Inform Policy Analysis and Recommendations>|>Building on the courses in Applied Regression Analysis, Econometrics, Research Methods, and concentration course work, this full semester course provides students in-depth and hands on experience using large national data sets to conduct policy analyses. The course will guide students through the each step of the process of developing and carrying out a research project. usually offered every year.\nMs. Meschede>|>>
>HS>|> 372B>|>Economic Theory and Social Policy>|>Prerequisite: A recent course in microeconomics.\n\nApplies economic analysis to problems of importance to social policy. The particular applications may vary from year to year and may include such topics as unemployment and inflation, Social Security, and the economics of race and gender. Usually offered every year.  \nMr. Friedman>|>>
>HS>|> 373A>|>Children and Families of Color>|>Using frameworks from cultural and ecological perspectives and psychological and sociological disciplines, examines the adaptations and well-being of four selected groups: African, Hispanic, Asian, and Native American. Provides a broad overview of the adjustment of minority children and families and examines processes that affect their adjustment, especially those that relate to racial and cultural issues and social and demographic factors. Explores current events, social policies, and their implications for ethnic minority groups. Class activities examine conceptual and methodological issues in research on minorities and study their implications for theory, practice, and policy. Usually offered every year.  \nMs. Nguyen>|>>
>HS>|> 401B>|>Research Methods>|>Prerequisite: Open only to PhD students who have completion of, or current enrollment in, a graduate-level statistics course.\n\nProvides a basic foundation in social science research methods. Focuses on skills needed to understand and initiate policy-oriented social research. Theoretical as well as practical issues involved in the interpretation and conduct of social research are considered. The perspective is multidisciplinary and emphasizes investigations of substantive health, education, and social welfare problems. Students have the opportunity to review and redesign research in their own area of interest. Usually offered every year.\nMs. Perloff and Mr. Tompkins>|>>
>HS>|> 403B>|>Qualitative Research>|>Open to PhD students only.\n\nAcquaints students with the theory and practice of qualitative research. Provides basic experience in pure observation, participant observation, keeping memos and field notes, in-depth interviewing, interpretation, and presentation of findings. Readings and discussion focus on philosophical, historical, and theoretical foundations of qualitative methods and their practical relevance for social policy. Students will also become familiar with key aspects of qualitative research and will grapple with issues related to reliability and validity, as well as political and ethical dimensions of qualitative research. Usually offered every year.\nMs. Kammerer>|>>
>HS>|> 404B>|>Applied Regression Analysis>|>An applied course in multiple regression analysis. Emphasis placed on the assumptions underlying the regression model, how to test for violations, and corrections that can be made when violations are found. Usually offered every year.\nMr. Fournier>|>>
>HS>|> 405A>|>Applied Econometrics>|>Prerequisite: HS 404b. Limited to students in the Heller PhD program.\n\nFocuses on applications of regression analysis and extensions to areas where the standard assumptions do not hold. Introduces applications of logit and its extensions, probit, corrections for censoring and sample selection bias, and simultaneous equations. Each student designs and carries out a research project. Usually offered every year.\nMr. Friedman>|>>
>HS>|> 405A>|>Applied Econometrics>|>Prerequisite: HS 404b.\n\nFocuses on applications of regression analysis and extensions to areas where the standard assumptions do not hold. Introduces applications of logit and its extensions, probit, corrections for censoring and sample selection bias, and simultaneous equations. Each student designs and carries out a research project. Usually offered every year.\nMr. Fournier and Mr. Friedman>|>>
